Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Tyre_Radius,Speed_mps,Wheel_Omega,R_eff,Slip_Ratio,Traction_Health,Speed_Change,Throttle_Change,Hard_Braking,High_RPM,Full_Throttle,RPM_Danger,Inconsistent_Combo,Gear_Ratio,Expected_RPM,RPM_Deviation,RPM_Deviation_Ratio,Gear_Speed_Mismatch,RPM_per_Gear,Speed_per_Gear,RPM_Speed_Ratio,Throttle_RPM_Product,Throttle_Brake_Conflict,RPM_Hours,Brake_Usage,High_Speed_Miles,Stress_Score,Needs_Maintenance
2023-05-28 13:45:59.352,11475.0,276.0,7,100.0,0,0,car,0 days 00:00:42.145000,0 days 01:44:58.375000,1821.0997222222236,720,76.66666666666667,1201.6591899980958,0.06380067430182719,-8.321828219343326e-10,0.95,4.0,0.0,0,1,1,0,0,0.95,26220.0,14745.0,0.5623569793835866,0,1639.2854801020742,39.42856579591917,41.57608680588375,1.1475,0,24.834833333333332,41,834.1316666666668,0.5533299558064501,0
2023-05-28 13:45:59.592,11248.0,278.0,7,100.0,0,0,car,0 days 00:00:42.385000,0 days 01:44:58.615000,1839.6330555555564,720,77.22222222222223,1177.8878055859332,0.06555991308378355,-8.489773263579206e-10,0.95,2.0,0.0,0,0,1,0,0,0.95,26409.999999999996,15161.999999999996,0.5741007194027223,0,1606.8569133061553,39.71428004081714,40.46043150913514,1.1248,0,25.022299999999998,41,852.6649999999996,0.5476130316963091,0
2023-05-28 13:45:59.752,10287.0,280.0,8,100.0,0,0,car,0 days 00:00:42.545000,0 days 01:44:58.775000,1852.0775000000012,720,77.77777777777779,1077.25212091594,0.07220016205625718,-9.282878346559178e-10,0.95,2.0,0.0,0,0,1,0,0,0.85,23800.0,13513.0,0.5677731092198415,0,1285.8748392656453,34.99999562500055,36.73928558307398,1.0287,0,25.193749999999998,41,865.1094444444444,0.5234105468071216,0
2023-05-28 13:46:00.112,10470.0,282.0,8,100.0,0,0,car,0 days 00:00:42.905000,0 days 01:44:59.135000,1880.2775000000013,720,78.33333333333334,1096.4158361028378,0.07144491230655774,-9.120627427559165e-10,0.95,2.0,0.0,0,0,1,0,0,0.85,23970.0,13500.0,0.5632040049827616,0,1308.7498364062706,35.249995593750555,37.127659442809716,1.047,0,25.368249999999996,41,893.3094444444445,0.5280193446580284,0
2023-05-28 13:46:00.352,10493.0,286.0,8,100.0,0,0,car,0 days 00:00:43.145000,0 days 01:44:59.375000,1899.344166666668,720,79.44444444444444,1098.8243904705898,0.07229949122090522,-9.100636213892221e-10,0.95,4.0,0.0,0,0,1,0,0,0.85,24310.0,13817.0,0.5683669271670766,0,1311.6248360468956,35.74999553125056,36.688811060528636,1.0493,0,25.54313333333333,41,912.3761111111111,0.5285985924753555,0
2023-05-28 13:46:00.552,10524.0,287.0,8,100.0,0,0,car,0 days 00:00:43.345000,0 days 01:44:59.575000,1915.288611111112,720,79.72222222222223,1102.0707028792995,0.07233857314380941,-9.073828682531313e-10,0.95,1.0,0.0,0,0,1,0,0,0.85,24395.0,13871.0,0.5686001229527116,0,1315.4998355625207,35.874995515625564,36.66898941927182,1.0524,0,25.71853333333333,41,928.3205555555552,0.5293793177943614,0
2023-05-28 13:46:00.792,10263.0,285.0,8,99.0,0,0,car,0 days 00:00:43.585000,0 days 01:44:59.815000,1934.2886111111125,720,79.16666666666667,1074.7388467930682,0.07366130556202759,-9.304588420715187e-10,0.95,-2.0,-1.0,0,0,0,0,0,0.85,24225.0,13962.0,0.5763467492022147,0,1282.8748396406452,35.62499554687556,36.01052618943675,1.016037,0,25.88958333333333,41,947.3205555555556,0.5203061143020847,0
2023-05-28 13:46:00.952,9946.0,277.0,8,3.0,1,0,car,0 days 00:00:43.745000,0 days 01:44:59.975000,1946.5997222222231,720,76.94444444444444,1041.542684420136,0.0738754594713578,-9.60114389944242e-10,0.95,-8.0,-96.0,0,0,0,0,0,0.85,23545.0,13599.0,0.5775748566329337,0,1243.2498445937695,34.624995671875546,35.90613705449048,0.029838,0,26.055349999999997,42,959.6316666666663,0.5226722186477055,0
2023-05-28 13:46:01.273,8475.0,229.0,8,0.0,1,0,car,0 days 00:00:44.066000,0 days 01:45:00.296000,1967.0188888888904,720,63.611111111111114,887.4999246391166,0.07167449739818599,-1.1267605570863888e-09,0.95,-48.0,-3.0,1,0,0,0,0,0.85,19465.0,10990.0,0.5646031338009451,0,1059.3748675781417,28.62499642187545,37.008733462843956,0.0,0,26.196599999999997,43,980.0508333333336,0.47847519337613365,0
2023-05-28 13:46:01.513,7759.0,229.0,8,0.0,1,0,car,0 days 00:00:44.306000,0 days 01:45:00.536000,1982.2855555555568,720,63.611111111111114,812.5205799734401,0.0782886152064011,-1.2307379166706591e-09,0.95,0.0,0.0,0,0,0,0,0,0.85,19465.0,11706.0,0.6013871050294689,0,969.8748787656402,28.62499642187545,33.882095921912246,0.0,0,26.325916666666664,44,995.3175,0.4607926073255153,0
2023-05-28 13:46:01.713,9036.0,198.0,8,0.0,1,0,car,0 days 00:00:44.506000,0 days 01:45:00.736000,1993.285555555557,720,55.0,946.2477072612456,0.05812431514477737,-1.0568056944319465e-09,0.95,-31.0,0.0,1,0,0,0,0,0.85,16830.0,7794.0,0.4631016042505584,0,1129.4998588125177,24.749996906250388,45.636363405876956,0.0,0,26.476516666666665,45,995.3175,0.49330310388067267,0
2023-05-28 13:46:02.072,8436.0,159.0,6,0.0,1,0,car,0 days 00:00:44.865000,0 days 01:45:01.095000,2009.1413888888903,720,44.16666666666667,883.4158541894498,0.049995329387873697,-1.1319696822757939e-09,0.95,-39.0,0.0,1,0,0,0,0,1.1,17490.0,9054.0,0.5176672383923575,0,1405.9997656667058,26.49999558333407,53.056603439895575,0.0,0,26.617116666666664,46,995.3175,0.4785419416043996,0
2023-05-28 13:46:02.272,8651.0,145.0,6,0.0,1,0,car,0 days 00:00:45.065000,0 days 01:45:01.295000,2017.196944444446,720,40.27777777777778,905.9306015401767,0.044460113903693324,-1.1038373251517905e-09,0.95,-14.0,0.0,0,0,0,0,0,1.1,15950.0,7299.0,0.4576175548302434,0,1441.8330930278178,24.16666263888956,59.6620685540547,0.0,0,26.7613,47,995.3175,0.4843062998116725,0
2023-05-28 13:46:02.472,9262.0,130.0,5,0.0,1,0,car,0 days 00:00:45.265000,0 days 01:45:01.495000,2024.4191666666684,720,36.111111111111114,969.9143719182888,0.03723123619919108,-1.0310188847700995e-09,0.95,-15.0,0.0,0,0,0,0,0,1.3,16900.0,7638.0,0.4519526626951507,0,1852.399629520074,25.99999480000104,71.24615329810652,0.0,0,26.915666666666667,48,995.3175,0.5000437943520549,0
2023-05-28 13:46:02.912,8672.0,107.0,2,0.0,1,0,car,0 days 00:00:45.705000,0 days 01:45:01.935000,2037.4969444444464,720,29.722222222222225,908.1297163976895,0.03272904922370933,-1.1011641919108139e-09,0.95,-23.0,0.0,1,0,0,0,0,2.5,26750.0,18078.0,0.6758130840868855,0,4335.997832001084,53.49997325001337,81.04672821451656,0.0,0,27.0602,49,995.3175,0.48553447895288054,0
2023-05-28 13:46:03.392,7200.0,89.0,2,0.0,1,0,car,0 days 00:00:46.185000,0 days 01:45:02.415000,2049.3636111111127,720,24.722222222222225,753.9822368615503,0.032788865547203824,-1.3262911131320904e-09,0.95,-18.0,0.0,0,0,0,0,0,2.5,22250.0,15050.0,0.6764044943516223,0,3599.9982000009,44.49997775001112,80.89887549551825,0.0,0,27.1802,50,995.3175,0.4488122689935988,0
2023-05-28 13:46:03.712,6689.0,83.0,2,0.0,1,0,car,0 days 00:00:46.505000,0 days 01:45:02.735000,2056.7413888888905,720,23.055555555555557,700.4704419954043,0.0329143874464762,-1.4276120100110673e-09,0.95,-6.0,0.0,0,0,0,0,0,2.5,20750.0,14061.0,0.6776385541842102,0,3344.498327750836,41.49997925001037,80.59036047481494,0.0,0,27.29168333333333,51,995.3175,0.4362925439235043,0
2023-05-28 13:46:03.952,6559.0,77.0,2,0.0,1,0,car,0 days 00:00:46.745000,0 days 01:45:02.975000,2061.8747222222237,720,21.38888888888889,686.8568738298484,0.031140241399181527,-1.4559073680997919e-09,0.95,-6.0,0.0,0,0,0,0,0,2.5,19250.0,12691.0,0.6592727272384793,0,3279.4983602508196,38.49998075000962,85.18181707556082,0.0,0,27.401,52,995.3175,0.43336818487087125,0
2023-05-28 13:46:04.192,5909.0,73.0,2,0.0,1,0,car,0 days 00:00:46.985000,0 days 01:45:03.215000,2066.7413888888905,720,20.27777777777778,618.7890330020696,0.032770098795432044,-1.6160596228006066e-09,0.95,-4.0,0.0,0,0,0,0,0,2.5,18250.0,12341.0,0.6762191780451386,0,2954.4985227507386,36.49998175000912,80.94520437061364,0.0,0,27.499483333333334,53,995.3175,0.4173477882091045,0
2023-05-28 13:46:04.632,5951.0,65.0,2,3.0,0,0,car,0 days 00:00:47.425000,0 days 01:45:03.655000,2074.685833333335,720,18.055555555555557,623.1872627170953,0.028972921313989066,-1.6046541421563764e-09,0.95,-8.0,3.0,0,0,0,0,0,2.5,16250.0,10299.0,0.6337846153456133,0,2975.4985122507437,32.49998375000812,91.55384474532546,0.017853,0,27.598666666666666,53,995.3175,0.17590554509291917,0
2023-05-28 13:46:04.792,6280.0,67.0,2,12.0,0,0,car,0 days 00:00:47.585000,0 days 01:45:03.815000,2077.6636111111125,720,18.61111111111111,657.6400621514634,0.028299843871927733,-1.5205885643393854e-09,0.95,2.0,9.0,0,0,0,0,0,2.5,16750.0,10470.0,0.6250746268283537,0,3139.998430000785,33.49998325000837,93.73134188460683,0.07536,0,27.703333333333333,53,995.3175,0.20669130734946717,0
2023-05-28 13:46:05.512,7108.0,74.0,2,39.0,0,0,car,0 days 00:00:48.305000,0 days 01:45:04.535000,2092.4636111111126,720,20.555555555555557,744.3480193905417,0.02761551719418901,-1.3434575176611263e-09,0.95,7.0,27.0,0,0,0,0,0,2.5,18500.0,11392.0,0.6157837837504981,0,3553.998223000888,36.99998150000925,96.05405275602632,0.277212,0,27.8218,53,995.3175,0.29504422877324155,0
2023-05-28 13:46:05.752,7582.0,84.0,2,61.0,0,0,car,0 days 00:00:48.545000,0 days 01:45:04.775000,2098.063611111113,720,23.333333333333336,793.9851833172603,0.029387618049066533,-1.2594692748519998e-09,0.95,10.0,22.0,0,0,0,0,0,2.5,21000.0,13418.0,0.6389523809219546,0,3790.9981045009476,41.9999790000105,90.2619036873583,0.462502,0,27.948166666666665,53,995.3175,0.36198177074772103,0
2023-05-28 13:46:05.952,8758.0,93.0,2,73.0,0,0,car,0 days 00:00:48.745000,0 days 01:45:04.975000,2103.230277777779,720,25.833333333333336,917.1356153379803,0.028167408257987993,-1.0903513024892068e-09,0.95,9.0,12.0,0,0,0,0,0,2.5,23250.0,14492.0,0.6233118279301801,0,4378.997810501094,46.49997675001162,94.17204199815009,0.639334,0,28.094133333333332,53,995.3175,0.421598963494531,0
2023-05-28 13:46:06.152,9540.0,108.0,2,81.0,0,0,car,0 days 00:00:48.945000,0 days 01:45:05.175000,2109.230277777779,720,30.0,999.0264638415542,0.03002923451558213,-1.0009744403128619e-09,0.95,15.0,8.0,0,0,0,0,0,2.5,27000.0,17460.0,0.646666666642716,0,4769.997615001193,53.9999730000135,88.3333325154321,0.77274,0,28.25313333333333,53,995.3175,0.4612933892836512,0
2023-05-28 13:46:06.392,10440.0,112.0,2,81.0,0,0,car,0 days 00:00:49.185000,0 days 01:45:05.415000,2116.6969444444458,720,31.111111111111114,1093.274243449248,0.028456822493594703,-9.146836137124818e-10,0.95,4.0,0.0,0,0,0,0,0,2.5,28000.0,17560.0,0.6271428571204591,0,5219.997390001305,55.999972000014,93.21428488201532,0.84564,0,28.42713333333333,53,995.3175,0.48395960822253636,0
2023-05-28 13:46:06.592,11284.0,127.0,2,85.0,0,0,car,0 days 00:00:49.385000,0 days 01:45:05.615000,2123.752500000001,720,35.27777777777778,1181.6577167702408,0.029854480910382473,-8.462687948123717e-10,0.95,15.0,4.0,0,0,0,0,0,2.5,31750.0,20466.0,0.6445984251765481,0,5641.99717900141,63.49996825001587,88.850393001178,0.95914,0,28.615199999999998,53,995.3175,0.5152154846496686,0
2023-05-28 13:46:06.792,11043.0,127.0,2,92.0,0,0,car,0 days 00:00:49.585000,0 days 01:45:05.815000,2130.8080555555566,720,35.27777777777778,1156.420255786403,0.03050601852635462,-8.647376239041001e-10,0.95,0.0,7.0,0,0,0,0,0,2.5,31750.0,20707.0,0.6521889763574114,0,5521.49723925138,63.49996825001587,86.95275522084445,1.015956,0,28.799249999999997,53,995.3175,0.5266459749115895,0
2023-05-28 13:46:06.992,11246.0,142.0,3,92.0,0,0,car,0 days 00:00:49.785000,0 days 01:45:06.015000,2138.6969444444453,720,39.44444444444444,1177.6783660756937,0.03349339305806336,-8.491284305315988e-10,0.95,15.0,0.0,0,0,0,0,0,2.0,28400.0,17154.0,0.6040140844857741,0,3748.6654171115274,47.33331755556081,79.19718254086492,1.034632,0,28.986683333333332,53,995.3175,0.5317584665166935,0
2023-05-28 13:46:07.232,11806.0,152.0,3,100.0,0,0,car,0 days 00:00:50.025000,0 days 01:45:06.255000,2148.8302777777785,720,42.22222222222222,1236.3214289427033,0.03415149264554849,-8.088510722112379e-10,0.95,10.0,8.0,0,1,1,0,0,2.0,30400.0,18594.0,0.6116447368219854,0,3935.3320215559925,50.666649777783405,77.67105212058519,1.1806,0,29.183449999999997,53,995.3175,0.5658618916342222,0
2023-05-28 13:46:07.472,10538.0,165.0,3,100.0,0,0,car,0 days 00:00:50.265000,0 days 01:45:06.495000,2159.8302777777785,720,45.833333333333336,1103.5367794509746,0.041533127074027336,-9.06177455104573e-10,0.95,13.0,0.0,0,0,1,0,0,2.0,33000.0,22462.0,0.6806666666460404,0,3512.665495778168,54.999981666672774,63.86666627959596,1.0538,0,29.35908333333333,53,995.3175,0.5339277076181039,0
2023-05-28 13:46:07.793,11281.0,177.0,4,100.0,0,0,car,0 days 00:00:50.586000,0 days 01:45:06.816000,2175.6127777777783,720,49.16666666666667,1181.343557504882,0.041619278585555926,-8.464938227781718e-10,0.95,12.0,0.0,0,0,1,0,0,1.6,28320.0,17039.0,0.601659604498529,0,2820.249294937676,44.24998893750276,63.734462916754445,1.1281,0,29.547099999999997,53,995.3175,0.552639930586539,0
2023-05-28 13:46:07.993,11672.0,185.0,4,100.0,0,0,car,0 days 00:00:50.786000,0 days 01:45:07.016000,2185.890555555556,720,51.38888888888889,1222.2889817566688,0.04204315805333517,-8.181371874693106e-10,0.95,8.0,0.0,0,1,1,0,0,1.6,29600.0,17928.0,0.6056756756552136,0,2917.9992705001823,46.249988437502886,63.09189155085464,1.1672,0,29.74163333333333,53,995.3175,0.5624871434810992,0
2023-05-28 13:46:08.273,10771.0,195.0,5,100.0,0,0,car,0 days 00:00:51.066000,0 days 01:45:07.296000,2201.0572222222227,720,54.16666666666667,1127.9364823938554,0.04802279868072379,-8.865748504865261e-10,0.95,10.0,0.0,0,0,1,0,0,1.3,25350.0,14579.0,0.5751084812396406,0,2154.199569160086,38.99999220000156,55.235897152636426,1.0771,0,29.921149999999997,53,995.3175,0.5397957398545041,0
2023-05-28 13:46:08.672,11428.0,208.0,5,100.0,0,0,car,0 days 00:00:51.465000,0 days 01:45:07.695000,2224.110555555556,720,57.77777777777778,1196.7373615074719,0.048279413334867814,-8.356052935617026e-10,0.95,13.0,0.0,0,1,1,0,0,1.3,27040.000000000004,15612.000000000004,0.5773668638839732,0,2285.5995428800916,41.599991680001665,54.94230742816198,1.1428,0,30.111616666666663,53,1018.3708333333333,0.5563420796798904,0
2023-05-28 13:46:08.912,11747.0,214.0,5,100.0,0,0,car,0 days 00:00:51.705000,0 days 01:45:07.935000,2238.3772222222224,720,59.44444444444445,1230.1429633906432,0.04832319995740537,-8.12913774944959e-10,0.95,6.0,0.0,0,1,1,0,0,1.3,27820.0,16073.0,0.5777498202524173,0,2349.399530120094,42.79999144000171,54.89252310797887,1.1747,0,30.307399999999998,53,1032.6374999999998,0.5643759950593397,0
2023-05-28 13:46:09.232,11187.0,221.0,5,100.0,0,0,car,0 days 00:00:52.025000,0 days 01:45:08.255000,2258.021666666667,720,61.38888888888889,1171.4999005236339,0.05240195821531653,-8.53606662840643e-10,0.95,7.0,0.0,0,0,1,0,0,1.3,28730.0,17543.0,0.6106160807305737,0,2237.3995525200894,44.199991160001765,50.61990927321308,1.1187,0,30.49385,53,1052.2819444444444,0.550272569941811,0
2023-05-28 13:46:09.472,10661.0,225.0,6,94.0,0,0,car,0 days 00:00:52.265000,0 days 01:45:08.495000,2273.021666666667,720,62.5,1116.417309330693,0.05598265041365843,-8.957224365460973e-10,0.95,4.0,-6.0,0,0,0,0,0,1.1,24750.000000000004,14089.000000000004,0.5692525252295252,0,1776.8330371944937,37.49999375000104,47.38222201163457,1.002134,0,30.671533333333333,53,1067.2819444444444,0.5220254242064182,0
2023-05-28 13:46:09.632,10101.0,216.0,6,94.0,1,0,car,0 days 00:00:52.425000,0 days 01:45:08.655000,2282.621666666667,720,60.0,1057.7742464636833,0.05672287838720519,-9.45381357428872e-10,0.95,-9.0,0.0,0,0,0,0,0,1.1,23760.000000000004,13659.000000000004,0.5748737373495424,0,1683.4997194167133,35.999994000000996,46.763888672389406,0.949494,1,30.839883333333333,54,1076.8819444444443,0.9582716494385399,1
2023-05-28 13:46:09.952,10381.0,176.0,5,0.0,1,0,car,0 days 00:00:52.745000,0 days 01:45:08.975000,2298.2661111111115,720,48.88888888888889,1087.095777897188,0.044972016116633776,-9.198821879547258e-10,0.95,-40.0,-94.0,1,0,0,0,1,1.3,22880.0,12499.0,0.5462849650110889,0,2076.199584760083,35.19999296000141,58.982954210324124,0.0,0,31.0129,55,1076.8819444444443,0.7806730123469546,1
2023-05-28 13:46:10.272,9792.0,162.0,4,8.0,1,0,car,0 days 00:00:53.065000,0 days 01:45:09.295000,2312.6661111111116,720,45.0,1025.4158421317084,0.043884635000924224,-9.752141988174248e-10,0.95,-14.0,8.0,0,0,0,0,0,1.6,25920.0,16128.0,0.6222222221982168,0,2447.999388000153,40.49998987500253,60.444444071330594,0.078336,0,31.176099999999998,56,1076.8819444444443,0.5361888816354901,0
2023-05-28 13:46:10.712,9701.0,153.0,4,45.0,0,0,car,0 days 00:00:53.505000,0 days 01:45:09.735000,2331.366111111112,720,42.5,1015.8863444158195,0.04183538856662556,-9.8436214247388e-10,0.95,-9.0,37.0,0,0,0,0,0,1.6,24480.0,14779.0,0.6037173202367763,0,2425.2493936876517,38.24999043750239,63.405228343756676,0.436545,0,31.33778333333333,56,1076.8819444444443,0.3763970750538917,0
2023-05-28 13:46:10.912,9876.0,153.0,4,61.0,0,0,car,0 days 00:00:53.705000,0 days 01:45:09.935000,2339.866111111112,720,42.5,1034.21230156176,0.04109407700404147,-9.669195726203284e-10,0.95,0.0,16.0,0,0,0,0,0,1.6,24480.0,14604.0,0.5965686274266108,0,2468.9993827501544,38.24999043750239,64.54901918595412,0.602436,0,31.50238333333333,56,1076.8819444444443,0.4208043954031193,0
2023-05-28 13:46:11.272,10462.0,162.0,4,83.0,0,0,car,0 days 00:00:54.065000,0 days 01:45:10.295000,2356.0661111111117,720,45.0,1095.5780780618807,0.04107420626609516,-9.127601780045365e-10,0.95,9.0,22.0,0,0,0,0,0,1.6,25920.0,15458.0,0.5963734567671152,0,2615.4993461251634,40.49998987500253,64.58024651493675,0.868346,0,31.67675,56,1076.8819444444443,0.4905626224011046,0
2023-05-28 13:46:11.432,10821.0,164.0,4,89.0,0,0,car,0 days 00:00:54.225000,0 days 01:45:10.455000,2363.355000000001,720,45.55555555555556,1133.1724701498383,0.04020178456094155,-8.824783051902084e-10,0.95,2.0,6.0,0,0,0,0,0,1.6,26240.000000000004,15419.000000000004,0.5876143292458988,0,2705.249323687669,40.99998975000256,65.98170691474569,0.963069,0,31.8571,56,1076.8819444444443,0.5146039252889487,0
2023-05-28 13:46:11.672,11194.0,176.0,4,100.0,0,0,car,0 days 00:00:54.465000,0 days 01:45:10.695000,2375.0883333333345,720,48.88888888888889,1172.2329388094715,0.04170577982293777,-8.530729402791775e-10,0.95,12.0,11.0,0,0,1,0,0,1.6,28160.000000000004,16966.000000000004,0.6024857954331504,0,2798.4993003751747,43.99998900000275,63.602272365896184,1.1194,0,32.04366666666667,56,1076.8819444444443,0.5514978138047312,0
2023-05-28 13:46:11.912,10906.0,183.0,4,100.0,0,0,car,0 days 00:00:54.705000,0 days 01:45:10.935000,2387.2883333333343,720,50.833333333333336,1142.0736493350096,0.04450968054330136,-8.756003050773265e-10,0.95,7.0,0.0,0,0,1,0,0,1.6,29280.0,18374.0,0.6275273223829396,0,2726.4993183751703,45.74998856250286,59.59562808964138,1.0906,0,32.225433333333335,56,1076.8819444444443,0.5442446237442878,0
2023-05-28 13:46:12.072,10619.0,189.0,4,100.0,0,0,car,0 days 00:00:54.865000,0 days 01:45:11.095000,2395.6883333333344,720,52.5,1112.0190796156671,0.04721142012323518,-8.992653053956425e-10,0.95,6.0,0.0,0,0,1,0,0,1.6,30240.000000000004,19621.000000000004,0.6488425925711362,0,2654.749336312666,47.24998818750295,56.185184887909074,1.0619,0,32.40241666666667,56,1076.8819444444443,0.5370166183715545,0
2023-05-28 13:46:12.312,10868.0,196.0,5,100.0,0,0,car,0 days 00:00:55.105000,0 days 01:45:11.335000,2408.755000000001,720,54.44444444444445,1138.0942986404623,0.04783825423046588,-8.786618291848325e-10,0.95,7.0,0.0,0,0,1,0,0,1.3,25480.0,14612.0,0.5734693877325954,0,2173.599565280087,39.199992160001564,55.44897930893378,1.0868,0,32.58355,56,1076.8819444444443,0.5432876056113127,0
2023-05-28 13:46:12.712,11453.0,208.0,5,97.0,0,0,car,0 days 00:00:55.505000,0 days 01:45:11.735000,2431.8661111111123,720,57.77777777777778,1199.3553553854633,0.04817402738076275,-8.337812757334424e-10,0.95,12.0,-3.0,0,1,0,0,0,1.3,27040.000000000004,15587.000000000004,0.5764423076709896,0,2290.5995418800917,41.599991680001665,55.06249973527645,1.110941,0,32.774433333333334,56,1099.9930555555557,0.5505206479215882,0
2023-05-28 13:46:12.952,10705.0,212.0,5,75.0,0,0,car,0 days 00:00:55.745000,0 days 01:45:11.975000,2445.9994444444455,720,58.88888888888889,1121.024978555958,0.05253129052683107,-8.920409014573861e-10,0.95,4.0,-22.0,0,0,0,0,0,1.3,27560.000000000004,16855.000000000004,0.6115747459865176,0,2140.9995718000855,42.39999152000169,50.49528278068263,0.802875,0,32.95285,56,1114.1263888888889,0.47668250151460356,0
2023-05-28 13:46:13.112,10155.0,214.0,5,78.0,0,0,car,0 days 00:00:55.905000,0 days 01:45:12.135000,2455.510555555557,720,59.44444444444445,1063.429113240145,0.05589883110066951,-9.40354260870095e-10,0.95,2.0,3.0,0,0,0,0,0,1.3,27820.0,17665.0,0.6349748382230419,0,2030.9995938000811,42.79999144000171,47.453270806293126,0.79209,0,33.122099999999996,56,1123.6375000000003,0.47033092327417375,0
2023-05-28 13:46:13.312,10155.0,214.0,6,78.0,0,0,car,0 days 00:00:56.105000,0 days 01:45:12.335000,2467.3994444444456,720,59.44444444444445,1063.429113240145,0.05589883110066951,-9.40354260870095e-10,0.95,0.0,0.0,0,0,0,0,0,1.1,23540.0,13385.0,0.568606626993687,0,1692.4997179167137,35.66666072222321,47.453270806293126,0.79209,0,33.291349999999994,56,1135.526388888889,0.47033092327417375,0
2023-05-28 13:46:13.552,10201.0,216.0,6,72.0,0,0,car,0 days 00:00:56.345000,0 days 01:45:12.575000,2481.7994444444457,720,60.0,1068.2462219756494,0.056166826251786046,-9.361138671046003e-10,0.95,2.0,-6.0,0,0,0,0,0,1.1,23760.000000000004,13559.000000000004,0.5706649831409654,0,1700.1663833056027,35.999994000000996,47.22685163320902,0.734472,0,33.46136666666666,56,1149.926388888889,0.4564894189088279,0
2023-05-28 13:46:13.792,10237.0,215.0,6,72.0,0,0,car,0 days 00:00:56.585000,0 days 01:45:12.815000,2496.132777777779,720,59.72222222222222,1072.016133159957,0.055710189724916,-9.32821982630484e-10,0.95,-1.0,0.0,0,0,0,0,0,1.1,23650.000000000004,13413.000000000004,0.5671458773544548,0,1706.1663823056028,35.833327361112104,47.61395326691184,0.737064,0,33.63198333333333,56,1164.2597222222225,0.4573960676663833,0
2023-05-28 13:46:14.072,10373.0,218.0,6,87.0,0,0,car,0 days 00:00:56.865000,0 days 01:45:13.095000,2513.088333333335,720,60.55555555555556,1086.2580198562307,0.05574693525192414,-9.205916170805644e-10,0.95,3.0,15.0,0,0,0,0,0,1.1,23980.0,13607.0,0.5674311926368878,0,1728.8330451944923,36.333327277778785,47.58256858907079,0.902451,0,33.80486666666666,56,1181.2152777777783,0.49832118519492596,0
2023-05-28 13:46:14.232,10933.0,220.0,6,87.0,0,0,car,0 days 00:00:57.025000,0 days 01:45:13.255000,2522.8661111111123,720,61.111111111111114,1144.9010827232403,0.053376760647633074,-8.734379767318604e-10,0.95,2.0,0.0,0,0,0,0,0,1.1,24200.000000000004,13267.000000000004,0.548223140473214,0,1822.1663629722727,36.666660555556575,49.69545431956612,0.951171,0,33.98708333333333,56,1190.9930555555557,0.5124246103124545,0
2023-05-28 13:46:14.473,10430.0,220.0,6,98.0,0,0,car,0 days 00:00:57.266000,0 days 01:45:13.496000,2537.59388888889,720,61.111111111111114,1092.2270458980515,0.055950922735953104,-9.155606159641289e-10,0.95,0.0,11.0,0,0,0,0,0,1.1,24200.000000000004,13770.000000000004,0.5690082644392972,0,1738.3330436111594,36.666660555556575,47.40909069359504,1.02214,0,34.160916666666665,56,1205.7208333333333,0.5272567123943886,0
2023-05-28 13:46:14.793,10875.0,229.0,6,92.0,0,0,car,0 days 00:00:57.586000,0 days 01:45:13.816000,2557.949444444446,720,63.611111111111114,1138.8273369263,0.05585667729661382,-8.780962823077885e-10,0.95,9.0,-6.0,0,0,0,0,0,1.1,25190.000000000004,14315.000000000004,0.568281063891692,0,1812.499697916717,38.16666030555661,47.489082762056405,1.0005,0,34.342166666666664,56,1226.0763888888891,0.5234638984252818,0
2023-05-28 13:46:15.193,9841.0,222.0,6,10.0,1,0,car,0 days 00:00:57.986000,0 days 01:45:14.216000,2582.616111111112,720,61.66666666666667,1030.5471101325718,0.05983876525440449,-9.703585093279852e-10,0.95,-7.0,-82.0,0,0,0,0,0,1.1,24420.0,14579.0,0.5970106469861994,0,1640.166393305601,36.99999383333436,44.32882862914942,0.09841,0,34.50618333333333,57,1250.7430555555552,0.5427725816829242,0
2023-05-28 13:46:15.632,8999.0,180.0,6,0.0,1,0,car,0 days 00:00:58.425000,0 days 01:45:14.655000,2604.5661111111117,720,50.0,942.3730763218182,0.053057542923549715,-1.061150790442341e-09,0.95,-42.0,-10.0,1,0,0,0,0,1.1,19800.000000000004,10801.000000000004,0.5455050504774999,0,1499.8330833611528,29.999995000000833,49.994444166697534,0.0,0,34.656166666666664,58,1250.7430555555552,0.496916724980862,0
2023-05-28 13:46:15.912,9493.0,158.0,6,0.0,1,0,car,0 days 00:00:58.705000,0 days 01:45:14.935000,2616.8550000000005,720,43.88888888888889,994.1046353509303,0.04414916426704564,-1.0059303844062696e-09,0.95,-22.0,0.0,1,0,0,0,0,1.1,17380.0,7887.0,0.45379746832832,0,1582.166402972266,26.333328944445174,60.08227810074508,0.0,0,34.81438333333333,59,1250.7430555555552,0.5097076110591893,0
2023-05-28 13:46:16.232,10070.0,144.0,4,0.0,1,0,car,0 days 00:00:59.025000,0 days 01:45:15.255000,2629.6550000000007,720,40.0,1054.527934054974,0.037931664653259985,-9.48291732523608e-10,0.95,-14.0,0.0,0,0,0,0,1,1.6,23040.0,12970.0,0.5629340277533449,0,2517.499370625157,35.99999100000225,69.9305550699267,0.0,0,34.982216666666666,60,1250.7430555555552,0.774588826217436,1
