Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2023-05-28 13:46:13.312,10155.0,214.0,6,78.0,False,0,car,0 days 00:00:56.105000,0 days 01:45:12.335000,2467.3994444444456
2023-05-28 13:46:13.552,10201.0,216.0,6,72.0,False,0,car,0 days 00:00:56.345000,0 days 01:45:12.575000,2481.7994444444457
2023-05-28 13:46:13.792,10237.0,215.0,6,72.0,False,0,car,0 days 00:00:56.585000,0 days 01:45:12.815000,2496.132777777779
2023-05-28 13:46:14.072,10373.0,218.0,6,87.0,False,0,car,0 days 00:00:56.865000,0 days 01:45:13.095000,2513.088333333335
2023-05-28 13:46:14.232,10933.0,220.0,6,87.0,False,0,car,0 days 00:00:57.025000,0 days 01:45:13.255000,2522.8661111111123
2023-05-28 13:46:14.473,10430.0,220.0,6,98.0,False,0,car,0 days 00:00:57.266000,0 days 01:45:13.496000,2537.59388888889
2023-05-28 13:46:14.793,10875.0,229.0,6,92.0,False,0,car,0 days 00:00:57.586000,0 days 01:45:13.816000,2557.9494444444454
2023-05-28 13:46:15.193,9841.0,222.0,6,10.0,True,0,car,0 days 00:00:57.986000,0 days 01:45:14.216000,2582.616111111112
2023-05-28 13:46:15.632,8999.0,180.0,6,0.0,True,0,car,0 days 00:00:58.425000,0 days 01:45:14.655000,2604.5661111111117
2023-05-28 13:46:15.912,9493.0,158.0,6,0.0,True,0,car,0 days 00:00:58.705000,0 days 01:45:14.935000,2616.8550000000005
2023-05-28 13:46:16.232,10070.0,144.0,4,0.0,True,0,car,0 days 00:00:59.025000,0 days 01:45:15.255000,2629.6550000000007
2023-05-28 13:46:16.392,9381.0,136.0,3,0.0,True,0,car,0 days 00:00:59.185000,0 days 01:45:15.415000,2635.6994444444454
2023-05-28 13:46:16.552,9150.0,132.0,3,1.0,True,0,car,0 days 00:00:59.345000,0 days 01:45:15.575000,2641.5661111111117
2023-05-28 13:46:16.872,8802.0,125.0,3,7.0,True,0,car,0 days 00:00:59.665000,0 days 01:45:15.895000,2652.677222222223
2023-05-28 13:46:17.152,8460.0,118.0,3,20.0,True,0,car,0 days 00:00:59.945000,0 days 01:45:16.175000,2661.855000000001
2023-05-28 13:46:17.432,8603.0,116.0,3,23.0,True,0,car,0 days 00:01:00.225000,0 days 01:45:16.455000,2670.8772222222233
2023-05-28 13:46:17.672,8479.0,110.0,3,34.0,False,0,car,0 days 00:01:00.465000,0 days 01:45:16.695000,2678.2105555555568
2023-05-28 13:46:18.072,9172.0,118.0,3,61.0,False,0,car,0 days 00:01:00.865000,0 days 01:45:17.095000,2691.3216666666676
2023-05-28 13:46:18.232,9417.0,121.0,3,64.0,False,0,car,0 days 00:01:01.025000,0 days 01:45:17.255000,2696.6994444444454
2023-05-28 13:46:18.432,9974.0,127.0,3,83.0,False,0,car,0 days 00:01:01.225000,0 days 01:45:17.455000,2703.755000000001
2023-05-28 13:46:18.672,10962.0,142.0,3,100.0,False,0,car,0 days 00:01:01.465000,0 days 01:45:17.695000,2713.2216666666677
2023-05-28 13:46:18.912,10542.0,152.0,3,100.0,False,0,car,0 days 00:01:01.705000,0 days 01:45:17.935000,2723.355000000001
2023-05-28 13:46:19.152,10528.0,161.0,4,100.0,False,0,car,0 days 00:01:01.945000,0 days 01:45:18.175000,2734.0883333333345
2023-05-28 13:46:19.472,11146.0,177.0,4,100.0,False,0,car,0 days 00:01:02.265000,0 days 01:45:18.495000,2749.8216666666676
2023-05-28 13:46:19.792,10461.0,187.0,4,97.0,False,0,car,0 days 00:01:02.585000,0 days 01:45:18.815000,2766.44388888889
2023-05-28 13:46:19.992,10155.0,193.0,5,92.0,False,0,car,0 days 00:01:02.785000,0 days 01:45:19.015000,2777.166111111112
2023-05-28 13:46:20.192,9576.0,189.0,5,18.0,True,0,car,0 days 00:01:02.985000,0 days 01:45:19.215000,2787.666111111112
2023-05-28 13:46:20.392,8802.0,174.0,5,1.0,True,0,car,0 days 00:01:03.185000,0 days 01:45:19.415000,2797.332777777779
2023-05-28 13:46:20.632,8580.0,167.0,5,0.0,True,0,car,0 days 00:01:03.425000,0 days 01:45:19.655000,2808.4661111111122
2023-05-28 13:46:20.873,8198.0,137.0,5,0.0,True,0,car,0 days 00:01:03.666000,0 days 01:45:19.896000,2817.637500000001
2023-05-28 13:46:21.193,9045.0,117.0,3,0.0,True,0,car,0 days 00:01:03.986000,0 days 01:45:20.216000,2828.0375000000013
2023-05-28 13:46:21.433,8238.0,104.0,2,0.0,True,0,car,0 days 00:01:04.226000,0 days 01:45:20.456000,2834.9708333333347
2023-05-28 13:46:21.633,7284.0,95.0,2,0.0,True,0,car,0 days 00:01:04.426000,0 days 01:45:20.656000,2840.2486111111125
2023-05-28 13:46:21.833,6621.0,87.0,2,0.0,True,0,car,0 days 00:01:04.626000,0 days 01:45:20.856000,2845.081944444446
2023-05-28 13:46:21.992,6563.0,82.0,2,0.0,True,0,car,0 days 00:01:04.785000,0 days 01:45:21.015000,2848.7036111111124
2023-05-28 13:46:22.352,5820.0,71.0,2,0.0,True,0,car,0 days 00:01:05.145000,0 days 01:45:21.375000,2855.8036111111123
2023-05-28 13:46:22.592,5174.0,67.0,2,0.0,True,0,car,0 days 00:01:05.385000,0 days 01:45:21.615000,2860.270277777779
2023-05-28 13:46:23.072,5298.0,61.0,2,10.0,False,0,car,0 days 00:01:05.865000,0 days 01:45:22.095000,2868.4036111111122
2023-05-28 13:46:23.512,6018.0,61.0,2,16.0,False,0,car,0 days 00:01:06.305000,0 days 01:45:22.535000,2875.859166666668
2023-05-28 13:46:23.712,6137.0,64.0,2,28.0,False,0,car,0 days 00:01:06.505000,0 days 01:45:22.735000,2879.414722222223
2023-05-28 13:46:24.072,7049.0,71.0,2,48.0,False,0,car,0 days 00:01:06.865000,0 days 01:45:23.095000,2886.514722222223
2023-05-28 13:46:24.312,7732.0,77.0,2,52.0,False,0,car,0 days 00:01:07.105000,0 days 01:45:23.335000,2891.6480555555568
2023-05-28 13:46:24.472,7979.0,85.0,2,57.0,False,0,car,0 days 00:01:07.265000,0 days 01:45:23.495000,2895.4258333333346
2023-05-28 13:46:24.632,8724.0,89.0,2,68.0,False,0,car,0 days 00:01:07.425000,0 days 01:45:23.655000,2899.38138888889
2023-05-28 13:46:24.912,9844.0,104.0,2,81.0,False,0,car,0 days 00:01:07.705000,0 days 01:45:23.935000,2907.470277777779
2023-05-28 13:46:25.072,10034.0,109.0,2,85.0,False,0,car,0 days 00:01:07.865000,0 days 01:45:24.095000,2912.3147222222233
2023-05-28 13:46:25.272,9079.0,111.0,2,0.0,True,0,car,0 days 00:01:08.065000,0 days 01:45:24.295000,2918.4813888888903
2023-05-28 13:46:25.512,8276.0,103.0,2,0.0,True,0,car,0 days 00:01:08.305000,0 days 01:45:24.535000,2925.348055555557
2023-05-28 13:46:25.672,7685.0,97.0,2,0.0,True,0,car,0 days 00:01:08.465000,0 days 01:45:24.695000,2929.659166666668
2023-05-28 13:46:25.952,7402.0,89.0,2,0.0,False,0,car,0 days 00:01:08.745000,0 days 01:45:24.975000,2936.5813888888906
2023-05-28 13:46:26.392,6796.0,83.0,2,1.0,False,0,car,0 days 00:01:09.185000,0 days 01:45:25.415000,2946.7258333333352
2023-05-28 13:46:26.712,7183.0,79.0,2,11.0,False,0,car,0 days 00:01:09.505000,0 days 01:45:25.735000,2953.748055555557
2023-05-28 13:46:26.872,6989.0,78.0,2,23.0,False,0,car,0 days 00:01:09.665000,0 days 01:45:25.895000,2957.214722222224
2023-05-28 13:46:27.192,8469.0,83.0,2,49.0,False,0,car,0 days 00:01:09.985000,0 days 01:45:26.215000,2964.5925000000016
2023-05-28 13:46:27.433,9077.0,90.0,2,64.0,False,0,car,0 days 00:01:10.226000,0 days 01:45:26.456000,2970.6175000000017
2023-05-28 13:46:27.793,9747.0,109.0,2,81.0,False,0,car,0 days 00:01:10.586000,0 days 01:45:26.816000,2981.5175000000017
2023-05-28 13:46:27.993,10727.0,120.0,2,87.0,False,0,car,0 days 00:01:10.786000,0 days 01:45:27.016000,2988.1841666666687
2023-05-28 13:46:28.153,11116.0,129.0,2,89.0,False,0,car,0 days 00:01:10.946000,0 days 01:45:27.176000,2993.917500000002
2023-05-28 13:46:28.393,10813.0,141.0,2,100.0,False,0,car,0 days 00:01:11.186000,0 days 01:45:27.416000,3003.3175000000024
2023-05-28 13:46:28.792,11539.0,150.0,3,100.0,False,0,car,0 days 00:01:11.585000,0 days 01:45:27.815000,3019.942500000002
2023-05-28 13:46:29.112,10897.0,172.0,4,100.0,False,0,car,0 days 00:01:11.905000,0 days 01:45:28.135000,3035.231388888891
2023-05-28 13:46:29.472,11670.0,188.0,4,100.0,False,0,car,0 days 00:01:12.265000,0 days 01:45:28.495000,3054.0313888888913
2023-05-28 13:46:29.672,10691.0,195.0,5,100.0,False,0,car,0 days 00:01:12.465000,0 days 01:45:28.695000,3064.864722222225
2023-05-28 13:46:29.912,11105.0,201.0,5,100.0,False,0,car,0 days 00:01:12.705000,0 days 01:45:28.935000,3078.2647222222245
2023-05-28 13:46:30.152,11449.0,208.0,5,100.0,False,0,car,0 days 00:01:12.945000,0 days 01:45:29.175000,3092.131388888891
2023-05-28 13:46:30.432,10531.0,213.0,5,100.0,False,0,car,0 days 00:01:13.225000,0 days 01:45:29.455000,3108.6980555555574
2023-05-28 13:46:30.712,10698.0,224.0,6,100.0,False,0,car,0 days 00:01:13.505000,0 days 01:45:29.735000,3126.12027777778
2023-05-28 13:46:30.912,10916.0,228.0,6,100.0,False,0,car,0 days 00:01:13.705000,0 days 01:45:29.935000,3138.786944444447
2023-05-28 13:46:31.152,11174.0,235.0,6,100.0,False,0,car,0 days 00:01:13.945000,0 days 01:45:30.175000,3154.4536111111133
2023-05-28 13:46:31.512,11520.0,242.0,6,100.0,False,0,car,0 days 00:01:14.305000,0 days 01:45:30.535000,3178.653611111114
2023-05-28 13:46:31.952,10404.0,251.0,7,100.0,False,0,car,0 days 00:01:14.745000,0 days 01:45:30.975000,3209.3313888888915
2023-05-28 13:46:32.352,10659.0,257.0,7,100.0,False,0,car,0 days 00:01:15.145000,0 days 01:45:31.375000,3237.8869444444463
2023-05-28 13:46:32.592,10821.0,260.0,7,100.0,False,0,car,0 days 00:01:15.385000,0 days 01:45:31.615000,3255.22027777778
2023-05-28 13:46:32.832,10952.0,263.0,7,100.0,False,0,car,0 days 00:01:15.625000,0 days 01:45:31.855000,3272.753611111113
